postcode,lat,long
M31 2QW,53.457105,-2.393659
M31 2QX,53.449415,-2.392669
M31 2QY,53.449372,-2.391855
M31 2QZ,53.45187,-2.392345
M31 2RA,53.451489,-2.398651
M31 2RB,53.451459,-2.396799
M31 2RD,53.453639,-2.395313
M31 2RE,53.455184,-2.395764
M31 2RF,53.454802,-2.394405
M31 2RG,53.455929,-2.396087
M31 2RH,53.454054,-2.395061
M31 2RJ,53.45357,-2.397421
M31 2RL,53.452296,-2.396611
M31 2RN,53.452473,-2.397456
M31 2RP,53.453604,-2.397948
M31 2RQ,53.455652,-2.395693
M31 2RR,53.456124,-2.396963
M31 2RS,53.452254,-2.395782
M31 2RT,53.455636,-2.397726
M31 2RW,53.451662,-2.397945
M31 2RX,53.451758,-2.396304
M31 2SA,53.454645,-2.384555
M31 2SB,53.456076,-2.386902
M31 2SD,53.457002,-2.386941
M31 2SE,53.456418,-2.386845
M31 2SF,53.457158,-2.388599
M31 2SG,53.455284,-2.387106
M31 2SH,53.456768,-2.389665
M31 2SJ,53.456178,-2.38862
M31 2SL,53.456015,-2.391902
M31 2SN,53.456442,-2.390535
M31 2SP,53.454854,-2.389542
M31 2SQ,53.455571,-2.39012
M31 2SR,53.453672,-2.38807
M31 2SS,53.453177,-2.391107
M31 2ST,53.454847,-2.39168
M31 2SU,53.454489,-2.385517
M31 2SW,53.456698,-2.391817
M31 2SX,53.453168,-2.385506
M31 2SY,53.453795,-2.386234
M31 2SZ,53.453943,-2.385046
M31 2TE,53.471823,-2.346068
M31 2TF,53.451122,-2.389959
M31 2TG,53.451327,-2.390699
M31 2TH,53.452925,-2.38847
M31 2TJ,53.453146,-2.386755
M31 2TL,53.452827,-2.388198
M31 2TN,53.452836,-2.390954
M31 2TP,53.451904,-2.390012
M31 2TQ,53.451648,-2.391515
M31 2TR,53.451741,-2.390402
M31 2TS,53.450782,-2.389429
M31 2TT,53.450393,-2.390344
M31 2TU,53.449701,-2.390323
M31 2TW,53.452421,-2.391372
M31 2TX,53.448998,-2.388238
M31 2TY,53.449338,-2.388738
M31 2TZ,53.448813,-2.389787
M31 2UA,53.450241,-2.387376
M31 2UB,53.449533,-2.386767
M31 2UD,53.450339,-2.384787
M31 2UE,53.451544,-2.384572
M31 2UF,53.45121,-2.385021
M31 2UH,53.450443,-2.383282
M31 2UJ,53.450635,-2.385151
M31 2UL,53.450519,-2.38762
M31 2UN,53.451493,-2.386544
M31 2UP,53.451226,-2.388469
M31 2UR,53.452491,-2.386388
M31 2UW,53.450844,-2.387216
M31 2WA,53.460416,-2.358612
M31 2WB,53.46007,-2.359934
M31 2WD,53.460857,-2.361266
M31 2WE,53.460913,-2.363601
M31 2WF,53.460182,-2.364499
M31 2WH,53.460864,-2.365001
M31 2WJ,53.459519,-2.366707
M31 2WL,53.459279,-2.368949
M31 2WN,53.457825,-2.368078
M31 2WP,53.458351,-2.369543
M31 2WT,53.46015,-2.374815
M31 2WU,53.460377,-2.379953
M31 2WW,53.457137,-2.369834
M31 2WX,53.460314,-2.377211
M31 2WY,53.460908,-2.379641
M31 2WZ,53.461242,-2.379208
M31 2XA,53.456596,-2.364408
M31 2XQ,53.456596,-2.364408
M31 2XS,53.460223,-2.353896
M31 2XW,53.458644,-2.359018
M31 3AA,53.448607,-2.354898
M31 3AB,53.448486,-2.356373
M31 3AD,53.448381,-2.358224
M31 3AE,53.448986,-2.360292
M31 3AF,53.448949,-2.360804
M31 3AG,53.449795,-2.357303
M31 3AH,53.449331,-2.359226
M31 3AJ,53.449415,-2.361335
M31 3AL,53.448268,-2.359985
M31 3AN,53.44803,-2.358598
M31 3AP,53.450374,-2.368164
M31 3AQ,53.449698,-2.35679
M31 3AR,53.448999,-2.355956
M31 3AS,53.448647,-2.353574
M31 3AT,53.450229,-2.356538
M31 3AU,53.449399,-2.35757
M31 3AW,53.4482,-2.355678
M31 3AX,53.449389,-2.358037
M31 3AY,53.451336,-2.359002
M31 3AZ,53.450979,-2.358261
M31 3BD,53.448511,-2.362833
M31 3BE,53.448511,-2.362833
M31 3BG,53.448224,-2.362785
M31 3BL,53.447434,-2.362477
M31 3BN,53.448865,-2.361631
M31 3BQ,53.447642,-2.361952
M31 3BR,53.448933,-2.363183
M31 3BS,53.44728,-2.362717
M31 3BT,53.447626,-2.36424
M31 3BU,53.447614,-2.365264
M31 3BW,53.449262,-2.361394
M31 3BX,53.448076,-2.364154
M31 3BY,53.449996,-2.365239
M31 3BZ,53.449806,-2.365659
M31 3DA,53.449481,-2.366123
M31 3DB,53.44779,-2.366455
M31 3DD,53.448016,-2.366005
M31 3DE,53.447905,-2.366938
M31 3DF,53.448866,-2.367232
M31 3DH,53.447392,-2.370141
M31 3DJ,53.447508,-2.370503
M31 3DL,53.447874,-2.371364
M31 3DN,53.448766,-2.373405
M31 3DP,53.448633,-2.375798
M31 3DR,53.449059,-2.371706
M31 3DW,53.449413,-2.376317
M31 3DX,53.449387,-2.370369
M31 3EA,53.4426,-2.36763
M31 3EB,53.441492,-2.368313
M31 3ED,53.440838,-2.36778
M31 3EE,53.44061,-2.368922
M31 3EF,53.437956,-2.369592
M31 3EH,53.441396,-2.37051
M31 3EJ,53.439874,-2.371234
M31 3EL,53.441784,-2.369956
M31 3EN,53.440908,-2.373998
M31 3EP,53.441659,-2.375405
M31 3ER,53.447413,-2.405373
M31 3EW,53.440982,-2.373442
M31 3FA,53.441831,-2.3694
M31 3FB,53.441725,-2.368511
M31 3FD,53.440754,-2.368623
M31 3FE,53.438522,-2.369522
M31 3FF,53.440282,-2.370259
M31 3FH,53.440047,-2.370754
M31 3FJ,53.441583,-2.371054
M31 3FL,53.442068,-2.371118
M31 3FN,53.441119,-2.37266
M31 3FP,53.452079,-2.371898
M31 3FW,53.440869,-2.372191
M31 3GB,53.449344,-2.38392
M31 3GF,53.449344,-2.38392
M31 3GG,53.449427,-2.383318
M31 3GH,53.451126,-2.377627
M31 3GJ,53.445552,-2.383539
M31 3GL,53.44919,-2.378739
M31 3GN,53.449537,-2.379826
M31 3GP,53.450557,-2.381326
M31 3GQ,53.449528,-2.382702
M31 3GR,53.449461,-2.383861
M31 3GS,53.445433,-2.384231
M31 3GT,53.449292,-2.377656
M31 3GU,53.449363,-2.377897
M31 3GW,53.448287,-2.379996
M31 3HA,53.444101,-2.367793
M31 3HB,53.443884,-2.368093
M31 3HD,53.443005,-2.367573
M31 3HE,53.443548,-2.369339
M31 3HF,53.44334,-2.369774
M31 3HG,53.445362,-2.369762
M31 3HH,53.443497,-2.36815
M31 3HJ,53.442682,-2.37007
M31 3HL,53.443237,-2.370857
M31 3HN,53.443235,-2.371459
M31 3HP,53.443601,-2.372486
M31 3HQ,53.444652,-2.36962
M31 3HR,53.44251,-2.382112
M31 3HS,53.442135,-2.383885
M31 3HT,53.441968,-2.385494
M31 3HU,53.440755,-2.388223
M31 3HW,53.44425,-2.371769
M31 3HX,53.441594,-2.387448
M31 3HY,53.442569,-2.386102
M31 3HZ,53.442918,-2.386436
M31 3JA,53.44303,-2.385143
M31 3JB,53.4432,-2.382525
M31 3JD,53.442833,-2.38216
M31 3JE,53.446648,-2.383896
M31 3JG,53.449528,-2.385367
M31 3JH,53.442703,-2.380729
M31 3JJ,53.442333,-2.372716
M31 3JN,53.448568,-2.390538
M31 3JP,53.448483,-2.38343
M31 3JQ,53.449567,-2.384645
M31 3JR,53.448028,-2.385098
M31 3JS,53.448955,-2.387545
M31 3JT,53.448264,-2.389903
M31 3JU,53.447925,-2.389282
M31 3JW,53.448436,-2.386923
M31 3JX,53.447308,-2.388208
M31 3JY,53.44689,-2.389559
M31 3JZ,53.445771,-2.388028
M31 3LA,53.445004,-2.38918
M31 3LB,53.444679,-2.389403
M31 3LD,53.445608,-2.385874
M31 3LE,53.444705,-2.386949
M31 3LF,53.445112,-2.386336
M31 3LH,53.445994,-2.386028
M31 3LJ,53.446213,-2.387596
M31 3LL,53.446336,-2.38579
M31 3LN,53.447575,-2.386193
M31 3LP,53.446659,-2.385913
M31 3LR,53.44704,-2.387663
M31 3LS,53.446476,-2.406027
M31 3LT,53.444936,-2.38778
M31 3LW,53.447164,-2.385316
M31 3NA,53.448307,-2.393291
M31 3NB,53.448132,-2.397219
M31 3ND,53.447404,-2.399862
M31 3NE,53.446708,-2.400955
M31 3NF,53.446483,-2.401028
M31 3NG,53.445503,-2.40129
M31 3NH,53.445679,-2.404965
M31 3NJ,53.448274,-2.403289
M31 3NL,53.44834,-2.399465
M31 3NN,53.44954,-2.398317
M31 3NP,53.450784,-2.399939
M31 3NQ,53.446036,-2.403267
M31 3NR,53.450762,-2.398313
M31 3NT,53.444936,-2.38778
M31 3NW,53.450124,-2.398247
M31 3PA,53.445589,-2.391459
M31 3PB,53.445404,-2.390464
M31 3PD,53.445821,-2.389263
M31 3PE,53.446007,-2.390153
M31 3PF,53.447328,-2.390331
M31 3PG,53.443231,-2.389842
M31 3PH,53.444312,-2.386178
M31 3PJ,53.442455,-2.387938
M31 3PL,53.443908,-2.386204
M31 3PN,53.443671,-2.387241
M31 3PP,53.444555,-2.391796
M31 3PQ,53.442946,-2.391661
M31 3PR,53.442795,-2.391102
M31 3PS,53.441966,-2.391742
M31 3PT,53.441114,-2.391298
M31 3PU,53.440486,-2.390915
M31 3PW,53.443593,-2.389002
M31 3PX,53.441488,-2.389404
M31 3PY,53.442155,-2.388853
M31 3PZ,53.442125,-2.387016
M31 3QA,53.448371,-2.406497
M31 3QF,53.447612,-2.404848
M31 3QG,53.45145,-2.383005
M31 3QH,53.44915,-2.377097
M31 3QJ,53.450989,-2.378153
M31 3QL,53.449209,-2.378333
M31 3QN,53.449565,-2.37942
M31 3QP,53.449458,-2.382054
M31 3QQ,53.451353,-2.382508
M31 3QR,53.451267,-2.381468
M31 3QS,53.447677,-2.382459
M31 3QT,53.444543,-2.384389
M31 3QW,53.451262,-2.379962
M31 3QY,53.446648,-2.383896
M31 3QZ,53.446648,-2.383896
M31 3RA,53.452459,-2.356361
M31 3RB,53.452417,-2.358439
M31 3RD,53.452463,-2.360803
M31 3RE,53.452481,-2.36383
M31 3RF,53.452471,-2.367053
M31 3RG,53.450599,-2.373812
M31 3RH,53.451191,-2.362359
M31 3RJ,53.452065,-2.367546
M31 3RL,53.451504,-2.368821
M31 3RN,53.451807,-2.366851
M31 3RP,53.450131,-2.368087
M31 3RQ,53.449993,-2.375042
M31 3RR,53.451005,-2.370202
M31 3RS,53.451349,-2.372494
M31 3RT,53.45157,-2.373595
M31 3RU,53.450877,-2.37389
M31 3RW,53.45153,-2.366337
M31 3RX,53.4521,-2.376672
M31 3RY,53.451197,-2.374962
M31 3RZ,53.450673,-2.376027
M31 3SA,53.451778,-2.379048
M31 3SB,53.451809,-2.380644
M31 3SD,53.452346,-2.383992
M31 3SE,53.452819,-2.38499
M31 3SF,53.452806,-2.380744
M31 3SG,53.451398,-2.371109
M31 3SH,53.452091,-2.373841
M31 3SJ,53.452091,-2.370709
M31 3SL,53.45406,-2.370681
M31 3SP,53.451837,-2.377302
M31 3SR,53.449844,-2.373761
M31 3SS,53.449604,-2.364212
M31 3ST,53.44989,-2.364757
M31 3SU,53.451083,-2.365414
M31 3SX,53.451215,-2.363338
M31 3SY,53.452777,-2.363983
M31 3SZ,53.452674,-2.365518
M31 3TA,53.453146,-2.366983
M31 3TB,53.453076,-2.363429
M31 3TD,53.453691,-2.36488
M31 3TE,53.453747,-2.367335
M31 3TF,53.454449,-2.366979
M31 3TG,53.453368,-2.367859
M31 3TH,53.454978,-2.367556
M31 3TJ,53.455194,-2.364305
M31 3TN,53.455145,-2.36563
M31 3TP,53.455849,-2.367594
M31 3TQ,53.455459,-2.36869
M31 3TR,53.45389,-2.367396
M31 3TU,53.447083,-2.404602
M31 3TW,53.455605,-2.365288
M31 3WA,53.446418,-2.399206
M31 3WB,53.448005,-2.400154
M31 3WD,53.446957,-2.401966
M31 3WE,53.447504,-2.402303
M31 3WF,53.44661,-2.403529
M31 3WG,53.445471,-2.405325
M31 3WH,53.448497,-2.403667
M31 3WJ,53.44788,-2.402607
M31 3WL,53.449053,-2.398598
M31 3WN,53.449692,-2.401058
M31 3WP,53.451412,-2.400051
M31 3WQ,53.445155,-2.403078
M31 3WR,53.444143,-2.404634
M31 3WS,53.445632,-2.392032
M31 3WT,53.445719,-2.392921
M31 3WW,53.450026,-2.4007
M31 4AA,53.432471,-2.370176
M31 4AB,53.43406,-2.382397
M31 4AD,53.433057,-2.36973
M31 4AE,53.43223,-2.369783
M31 4AF,53.448321,-2.351373
M31 4AG,53.430046,-2.410384
M31 4AH,53.448321,-2.351373
M31 4AJ,53.430217,-2.397428
M31 4AL,53.430217,-2.397428
M31 4AN,53.42104,-2.420892
M31 4AP,53.420264,-2.376225
M31 4AQ,53.431168,-2.392726
M31 4AR,53.420005,-2.423846
M31 4AS,53.431258,-2.391973
M31 4AT,53.422358,-2.406519
M31 4AU,53.427728,-2.39727
M31 4AW,53.430619,-2.384383
M31 4AX,53.432932,-2.40805
M31 4AY,53.433433,-2.403539
M31 4AZ,53.431281,-2.393223
M31 4BA,53.432971,-2.39923
M31 4BB,53.432751,-2.397678
M31 4BD,53.431587,-2.393543
M31 4BE,53.431572,-2.384437
M31 4BF,53.432155,-2.384924
M31 4BG,53.432503,-2.407384
M31 4BH,53.426783,-2.381113
M31 4BJ,53.433543,-2.386487
M31 4BL,53.4316,-2.392459
M31 4BN,53.41061,-2.432071
M31 4BP,53.4259,-2.406282
M31 4BQ,53.420332,-2.422841
M31 4BR,53.425203,-2.412807
M31 4BS,53.415077,-2.449193
M31 4BT,53.417087,-2.432935
M31 4BU,53.412228,-2.432058
M31 4BW,53.421394,-2.420083
M31 4BX,53.43302,-2.386888
M31 4BY,53.433101,-2.40334
M31 4BZ,53.41883,-2.425625
M31 4DA,53.41776,-2.428292
M31 4DB,53.421205,-2.425137
M31 4DD,53.431202999999996,-2.400959
M31 4DE,53.421055,-2.424308
M31 4DF,53.42047,-2.42209
M31 4DG,53.418392,-2.422581
M31 4DH,53.42031,-2.418853
M31 4DJ,53.420647,-2.422709
M31 4DL,53.421599,-2.423004
M31 4DN,53.419973,-2.422702
M31 4DP,53.418631,-2.423576
M31 4DQ,53.418746,-2.421441
M31 4DR,53.419104,-2.422001
M31 4DS,53.419049,-2.419623
M31 4DT,53.418946,-2.420796
M31 4DU,53.417417,-2.421112
M31 4DW,53.418965,-2.423203
M31 4DX,53.417132,-2.420492
M31 4DY,53.415759,-2.419636
M31 4DZ,53.415865,-2.420329
M31 4EA,53.416034,-2.420948
M31 4EB,53.417939,-2.423645
M31 4ED,53.421073,-2.427001
M31 4EE,53.419399,-2.419882
M31 4EF,53.418342,-2.418834
M31 4EG,53.415593,-2.423381
M31 4EH,53.416713,-2.411822
M31 4EJ,53.41824,-2.427274
M31 4EL,53.418811,-2.425623
M31 4EN,53.416098,-2.425642
M31 4EP,53.415396,-2.425771
M31 4EQ,53.416132,-2.423582
M31 4ER,53.41537,-2.423002
M31 4ES,53.414798,-2.427149
M31 4ET,53.414194,-2.427534
M31 4EU,53.414303,-2.429882
M31 4EW,53.415932,-2.426709
M31 4EX,53.415888,-2.429101
M31 4EY,53.416877,-2.428795
M31 4EZ,53.417329,-2.428333
M31 4FA,53.416085,-2.4217
M31 4FB,53.420195,-2.426105
M31 4FD,53.415841,-2.421909
M31 4FE,53.41662,-2.422909
M31 4FF,53.416291,-2.424275
M31 4FG,53.415749,-2.4226
M31 4FH,53.41465,-2.428321
M31 4FJ,53.414652,-2.427764
M31 4FL,53.417768,-2.426171
M31 4FN,53.415393,-2.426689
M31 4FP,53.415391,-2.424657
M31 4FQ,53.416546,-2.42339
M31 4FR,53.415147,-2.425061
M31 4FS,53.414922,-2.427797
M31 4FT,53.413851,-2.430419
M31 4FU,53.414927,-2.42882
M31 4FW,53.415629,-2.425999
M31 4FX,53.41542,-2.429262
M31 4FY,53.417204,-2.425413
M31 4FZ,53.413945,-2.429533
M31 4GA,53.421234,-2.422052
M31 4GB,53.421085,-2.42345
M31 4GD,53.420253,-2.419771
M31 4GE,53.418965,-2.425746
M31 4GF,53.415944,-2.425987
M31 4GG,53.414023,-2.427818
M31 4GH,53.415607,-2.427202
M31 4GJ,53.41711,-2.429158
M31 4GL,53.413973,-2.429066
M31 4GN,53.41407,-2.429549
M31 4GP,53.414556,-2.429584
M31 4GQ,53.417514,-2.439138
M31 4GR,53.416107,-2.440402
M31 4GS,53.413535,-2.435953
M31 4GT,53.412974,-2.432065
M31 4GU,53.413578,-2.431485
M31 4GW,53.412783,-2.432485
M31 4GX,53.414571,-2.432819
M31 4GY,53.414982,-2.43353
M31 4GZ,53.414866,-2.433123
M31 4HA,53.414985,-2.437517
M31 4HB,53.4159,-2.438128
M31 4HD,53.416397,-2.437426
M31 4HE,53.413764,-2.43952
M31 4HF,53.414742,-2.435288
M31 4HG,53.414794,-2.440494
M31 4HH,53.417938,-2.438826
M31 4HJ,53.417856,-2.439051
M31 4HL,53.417646,-2.439922
M31 4HN,53.417244,-2.439316
M31 4HP,53.416522,-2.440045
M31 4HQ,53.415719,-2.44085
M31 4HR,53.415588,-2.43978
M31 4HS,53.415263,-2.440153
M31 4HT,53.413387,-2.439381
M31 4HU,53.414044,-2.439222
M31 4HW,53.416651,-2.439264
M31 4HX,53.413554,-2.438029
M31 4HY,53.414282,-2.438112
M31 4HZ,53.414226,-2.436291
M31 4JA,53.41423,-2.434967
M31 4JB,53.414202,-2.43298
M31 4JD,53.413686,-2.433938
M31 4JE,53.412368,-2.433082
M31 4JF,53.414063,-2.43161
M31 4JG,53.414384,-2.437315
M31 4JH,53.414495,-2.433901
M31 4JJ,53.413221,-2.433241
M31 4JL,53.414792,-2.431407
M31 4JN,53.414847,-2.433544
M31 4JP,53.415411,-2.434196
M31 4JQ,53.414790000000004,-2.436943
M31 4JR,53.414849,-2.437847
M31 4JS,53.415323,-2.438468
M31 4JT,53.416139,-2.439048
M31 4JU,53.415601,-2.438712
M31 4JW,53.415265,-2.434737
M31 4JX,53.416737,-2.437851
M31 4JY,53.412443,-2.434632
M31 4JZ,53.412518,-2.436123
M31 4LA,53.412229,-2.439189
M31 4LB,53.413064,-2.436896
M31 4LD,53.411107,-2.436198
M31 4LE,53.412845,-2.437886
M31 4LF,53.412163,-2.439955
M31 4LG,53.416071,-2.435572
M31 4LH,53.417968,-2.437894
M31 4LJ,53.417639,-2.436867
M31 4LL,53.417144,-2.436982
M31 4LN,53.416591,-2.435924
M31 4LP,53.416942,-2.435927
M31 4LQ,53.416145,-2.435061
M31 4LR,53.415487,-2.4354460000000002
M31 4LS,53.415698,-2.43444
M31 4LT,53.416339,-2.433649
M31 4LU,53.416295,-2.433242
M31 4LW,53.416192,-2.436747
M31 4LX,53.415534,-2.432407
M31 4LY,53.415945,-2.433254
M31 4LZ,53.41533,-2.431668
M31 4NA,53.415833,-2.431673
M31 4NB,53.416768,-2.431622
M31 4ND,53.417533,-2.431344
M31 4NE,53.418341,-2.431713
M31 4NF,53.417936,-2.434358
M31 4NG,53.416125,-2.43786
M31 4NH,53.41885,-2.430214
M31 4NJ,53.419307,-2.428187
M31 4NL,53.417053,-2.430075
M31 4NN,53.412643,-2.434033
M31 4NP,53.411966,-2.434688
M31 4NQ,53.41216,-2.435878
M31 4NR,53.4193,-2.42745
M31 4NS,53.415471,-2.429864
M31 4NT,53.41477,-2.429932
M31 4NU,53.41477,-2.429932
M31 4NW,53.432613,-2.409417
M31 4NX,53.448321,-2.351373
M31 4NY,53.417569,-2.428832
M31 4NZ,53.420029,-2.424734
M31 4PA,53.419507,-2.430025
M31 4PB,53.41886,-2.432501
M31 4PD,53.418847,-2.433359
M31 4PE,53.418816,-2.434637
M31 4PF,53.418389,-2.433459
M31 4PG,53.420668,-2.432083
M31 4PH,53.418886,-2.435135
M31 4PJ,53.418701,-2.436427
M31 4PL,53.416036,-2.442583
M31 4PN,53.416987,-2.440803
M31 4PP,53.41935,-2.433499
M31 4PQ,53.419971,-2.430782
M31 4PR,53.420044,-2.433025
M31 4PS,53.421351,-2.43215
M31 4PT,53.420964,-2.432192
M31 4PU,53.420665,-2.430277
M31 4PW,53.418439,-2.439328
M31 4PX,53.419875,-2.430059
M31 4PY,53.420871,-2.428022
M31 4PZ,53.421665,-2.429791
M31 4QA,53.421774,-2.426903
M31 4QB,53.421332,-2.427305
M31 4QD,53.420401,-2.433736
M31 4QE,53.417554,-2.440477
M31 4QF,53.416813,-2.441463
M31 4QG,53.42015,-2.428482
M31 4QH,53.421407,-2.428976
M31 4QJ,53.426877,-2.412191
M31 4QL,53.41776,-2.428292
M31 4QN,53.42574,-2.415504
M31 4QP,53.413548,-2.434659
M31 4QQ,53.430104,-2.398902
M31 4QR,53.432932,-2.40805
M31 4QS,53.414021,-2.435672
M31 4QT,53.416873,-2.434631
M31 4QU,53.432035,-2.385946
M31 4QW,53.43142,-2.400721
M31 4QX,53.421928,-2.42603
M31 4QY,53.422066,-2.428215
M31 4QZ,53.430217,-2.397428
M31 4RA,53.425708,-2.382744
M31 4RB,53.419226,-2.425448
M31 4RD,53.412391,-2.436482
M31 4RE,53.448321,-2.351373
M31 4RF,53.414125,-2.431746
M31 4RG,53.432855000000004,-2.385201
M31 4RH,53.43237,-2.396169
M31 4RL,53.431202999999996,-2.400959
M31 4RW,53.414125,-2.431746
M31 4SD,53.41776,-2.428292
M31 4SG,53.43142,-2.400721
M31 4SX,53.41776,-2.428292
M31 4TG,53.431702,-2.407557
M31 4TH,53.43142,-2.400721
M31 4TJ,53.429096,-2.399555
M31 4TL,53.448321,-2.351373
M31 4UD,53.448321,-2.351373
M31 4UG,53.430125,-2.411319
M31 4UX,53.448321,-2.351373
M31 4UY,53.448321,-2.351373
M31 4UZ,53.448321,-2.351373
M31 4WA,53.4163,-2.431798
M31 4WB,53.416883,-2.43221
M31 4WD,53.418308,-2.43084
M31 4WE,53.418065,-2.433622
M31 4WF,53.418285,-2.432179
M31 4WG,53.417391,-2.430861
M31 4WH,53.41925,-2.428789
M31 4WJ,53.41714,-2.430768
M31 4WL,53.416411,-2.430972
M31 4WN,53.415673,-2.43119
M31 4WP,53.448321,-2.351373
M31 4WQ,53.448321,-2.351373
M31 4WR,53.448321,-2.351373
M31 4WS,53.448321,-2.351373
M31 4WT,53.413094,-2.433661
M31 4WU,53.448321,-2.351373
M31 4WW,53.448321,-2.351373
M31 4WX,53.448321,-2.351373
M31 4WY,53.432429,-2.394469
M31 4WZ,53.432174,-2.39555
M31 4XA,53.448321,-2.351373
M31 4XD,53.448321,-2.351373
M31 4XE,53.41776,-2.428292
M31 4XF,53.448321,-2.351373
M31 4XL,53.43142,-2.400721
M31 4XN,53.448321,-2.351373
M31 4XP,53.43158,-2.401068
M31 4XQ,53.41776,-2.428292
M31 4XS,53.448321,-2.351373
M31 4XT,53.448321,-2.351373
M31 4XU,53.448321,-2.351373
M31 4XX,53.448321,-2.351373
M31 4XY,53.448321,-2.351373
M31 4XZ,53.448321,-2.351373
M31 4YA,53.43142,-2.400721
M31 4YR,53.43142,-2.400721
M31 4ZD,53.415013,-2.434764
M31 4ZU,53.43142,-2.400721
M31 9AE,53.415013,-2.434764
M31 9BL,53.415013,-2.434764
M31 9BS,53.415013,-2.434764
M31 9BZ,53.415013,-2.434764
M31 9FX,53.415013,-2.434764
M31 9SL,53.415013,-2.434764
M31 9SU,53.415013,-2.434764
M31 9ZX,53.415013,-2.434764
M32 0AA,53.446899,-2.309926
M32 0AB,53.447879,-2.309526
M32 0AD,53.44921,-2.309506
M32 0AE,53.452841,-2.309653
M32 0AF,53.456463,-2.309815
M32 0AG,53.451598,-2.3138
M32 0AH,53.451213,-2.310018
M32 0AJ,53.450901,-2.312485
M32 0AL,53.451232,-2.312984
M32 0AN,53.45212,-2.313593
M32 0AP,53.454564,-2.310705
M32 0AQ,53.451615,-2.314146
M32 0AR,53.452592,-2.315238
M32 0AS,53.453013,-2.315768
M32 0AT,53.452466,-2.312029
M32 0AU,53.452221,-2.312765
M32 0AW,53.451859,-2.313877
M32 0AX,53.455473,-2.310064
M32 0AY,53.45337,-2.310109
M32 0AZ,53.453404,-2.310711
M32 0BA,53.454045,-2.313185
M32 0BB,53.453876,-2.312401
M32 0BD,53.454094,-2.31174
M32 0BE,53.453825,-2.314931
M32 0BF,53.445507,-2.305941
M32 0BG,53.450461,-2.298252
M32 0BH,53.453114,-2.314986
M32 0BJ,53.45328,-2.313601
M32 0BL,53.453095,-2.312215
M32 0BN,53.453146,-2.313179
M32 0BP,53.453436,-2.312428
M32 0BQ,53.454769,-2.31438
M32 0BR,53.450052,-2.310431
M32 0BS,53.445507,-2.305941
M32 0BT,53.45448,-2.301307
M32 0BU,53.454613,-2.30191
M32 0BW,53.445507,-2.305941
M32 0BX,53.454613,-2.30191
M32 0BY,53.449825,-2.300702
M32 0BZ,53.44866,-2.310134
M32 0DA,53.450614,-2.308718
M32 0DB,53.451475,-2.309372
M32 0DD,53.451127,-2.308616
M32 0DE,53.451012,-2.307757
M32 0DF,53.450887,-2.307365
M32 0DG,53.45226,-2.30474
M32 0DH,53.451577,-2.308394
M32 0DJ,53.451988,-2.309059
M32 0DL,53.45245,-2.307662
M32 0DN,53.451555,-2.30618
M32 0DP,53.452299,-2.303611
M32 0DQ,53.452321,-2.305538
M32 0DR,53.451617,-2.302943
M32 0DS,53.45304,-2.305709
M32 0DT,53.452103,-2.306425
M32 0DU,53.452744,-2.308914
M32 0DW,53.451122,-2.303361
M32 0DX,53.452923,-2.309247
M32 0DY,53.453465,-2.307971
M32 0DZ,53.45457,-2.308099
M32 0EA,53.454417,-2.308475
M32 0EB,53.454316,-2.309257
M32 0ED,53.454601,-2.310027
M32 0EE,53.451692,-2.305338
M32 0EF,53.460439,-2.290611
M32 0EG,53.447944,-2.305326
M32 0EH,53.455903,-2.289104
M32 0EJ,53.455035,-2.298706
M32 0EL,53.445444,-2.30591
M32 0EN,53.452284,-2.30221
M32 0EP,53.460439,-2.290611
M32 0EQ,53.456802,-2.28911
M32 0ER,53.457009,-2.289081
M32 0ES,53.445444,-2.30591
M32 0ET,53.456268,-2.290748
M32 0EU,53.456756,-2.289637
M32 0EW,53.45129,-2.300351
M32 0EX,53.452235,-2.296337
M32 0EZ,53.454613,-2.30191
M32 0FA,53.45438,-2.308866
M32 0FB,53.454207,-2.309648
M32 0FD,53.445507,-2.305941
M32 0FE,53.445507,-2.305941
M32 0FF,53.458468,-2.294799
M32 0FJ,53.455881,-2.298139
M32 0FL,53.455881,-2.298139
M32 0FN,53.445507,-2.305941
M32 0FP,53.456503,-2.290192
M32 0FQ,53.445507,-2.305941
M32 0FR,53.455881,-2.298139
M32 0FS,53.445507,-2.305941
M32 0FU,53.457009,-2.289081
M32 0FW,53.455881,-2.298139
M32 0GA,53.456844,-2.297785
M32 0GB,53.459089,-2.294909
M32 0GD,53.459952,-2.29493
M32 0GE,53.457686,-2.29514
M32 0GF,53.455881,-2.298139
M32 0GG,53.454613,-2.30191
M32 0GH,53.455881,-2.298139
M32 0GJ,53.455881,-2.298139
M32 0GL,53.455818,-2.298094
M32 0GN,53.456315,-2.297028
M32 0GQ,53.454613,-2.30191
M32 0GR,53.456512,-2.311668
M32 0GS,53.456017,-2.311875
M32 0GT,53.456065,-2.310595
M32 0GZ,53.454613,-2.30191
M32 0HA,53.446944,-2.306373
M32 0HB,53.446905,-2.307321
M32 0HD,53.447312,-2.306647
M32 0HE,53.448348,-2.30551
M32 0HF,53.448323,-2.304727
M32 0HG,53.453078,-2.301282
M32 0HH,53.460385,-2.290595
M32 0HJ,53.445507,-2.305941
M32 0HL,53.447349,-2.305879
M32 0HN,53.451532,-2.311827
M32 0HP,53.450477,-2.302619
M32 0HQ,53.452692,-2.301159
