postcode,lat,long
M21 1GX,53.446336,-2.271408
M21 1GY,53.446646,-2.269664
M21 1GZ,53.446953,-2.268958
M21 1HA,53.440014,-2.288017
M21 1HB,53.440358,-2.287071
M21 1HD,53.440413,-2.286485
M21 1HE,53.439735,-2.284478
M21 1HG,53.439697,-2.281647
M21 1HH,53.441397,-2.288508
M21 1HL,53.442309,-2.283095
M21 1HN,53.437948,-2.283819
M21 1HP,53.441625,-2.279718
M21 1HQ,53.44173,-2.281059
M21 1HR,53.439408,-2.282233
M21 1HS,53.438659,-2.283281
M21 1HT,53.439587,-2.28255
M21 1HU,53.439468,-2.283242
M21 1HW,53.440645,-2.279968
M21 1HX,53.438611,-2.284621
M21 1HY,53.438412,-2.285086
M21 1HZ,53.43898,-2.284443
M21 1JA,53.438734,-2.285811
M21 1JB,53.439633,-2.285802
M21 1JD,53.439512,-2.283919
M21 1JE,53.440856,-2.285554
M21 1JF,53.441441,-2.285287
M21 1JG,53.441555,-2.282668
M21 1JH,53.441418,-2.287425
M21 1JJ,53.441538,-2.28595
M21 1JL,53.442417,-2.290518
M21 1JN,53.442974,-2.290777
M21 1JP,53.444211,-2.292035
M21 1JQ,53.442972,-2.280073
M21 1JR,53.444942,-2.290716
M21 1JS,53.442111,-2.283109
M21 1JT,53.44225,-2.285398
M21 1JU,53.442974,-2.290777
M21 1JW,53.443316,-2.290524
M21 1JX,53.444643,-2.291798
M21 1JY,53.443157,-2.289574
M21 1JZ,53.443239,-2.288732
M21 1LA,53.444186,-2.287684
M21 1LB,53.442834,-2.285492
M21 1LD,53.442824,-2.28215
M21 1LG,53.444531,-2.282583
M21 1LH,53.443365,-2.281341
M21 1LL,53.443338,-2.281491
M21 1LN,53.442309,-2.28308
M21 1LP,53.443915,-2.280591
M21 1LQ,53.443925,-2.28017
M21 1LR,53.444827,-2.28278
M21 1LS,53.444989,-2.28629
M21 1LT,53.445214,-2.286065
M21 1LU,53.445711,-2.288749
M21 1LW,53.443338,-2.281491
M21 1LX,53.444758,-2.288878
M21 1LY,53.444846,-2.289872
M21 1LZ,53.443803,-2.28997
M21 1NA,53.44395,-2.288541
M21 1NB,53.444305,-2.286752
M21 1ND,53.444235,-2.286104
M21 1NE,53.442309,-2.28308
M21 1NG,53.446098,-2.281253
M21 1NH,53.444054,-2.282459
M21 1NJ,53.443782,-2.279717
M21 1NL,53.444822,-2.280808
M21 1NN,53.445313,-2.282483
M21 1NP,53.446063,-2.284324
M21 1NQ,53.446186,-2.282037
M21 1NR,53.447634,-2.281595
M21 1NS,53.448005,-2.284112
M21 1NT,53.447864,-2.283057
M21 1NU,53.448514,-2.282052
M21 1NW,53.445475,-2.285977
M21 1NX,53.448499,-2.280652
M21 1NY,53.447232,-2.280538
M21 1NZ,53.447357,-2.281066
M21 1PG,53.447464,-2.277528
M21 1PH,53.444334,-2.27808
M21 1PJ,53.446542,-2.279766
M21 1PN,53.444269,-2.279043
M21 1PP,53.442183,-2.275341
M21 1PQ,53.44554,-2.277726
M21 1PR,53.445142,-2.278492
M21 1PS,53.444244,-2.278486
M21 1PT,53.445612,-2.277682
M21 1PW,53.445538,-2.278524
M21 1PX,53.442309,-2.28308
M21 1PY,53.444247,-2.27698
M21 1QA,53.44694,-2.278503
M21 1QB,53.445608,-2.279232
M21 1QD,53.446055,-2.28041
M21 1QE,53.446256,-2.278906
M21 1QF,53.447055,-2.279453
M21 1QG,53.446041,-2.278498
M21 1QH,53.446886,-2.278714
M21 1QJ,53.447561,-2.278342
M21 1QL,53.448088,-2.279761
M21 1QN,53.448083,-2.277984
M21 1QP,53.44917,-2.278367
M21 1QT,53.444711,-2.274725
M21 1QU,53.445848,-2.272775
M21 1QW,53.448451,-2.278303
M21 1QX,53.445153,-2.273975
M21 1QY,53.446347,-2.270776
M21 1QZ,53.44599,-2.269509
M21 1RA,53.447406,-2.27155
M21 1RB,53.446613,-2.272283
M21 1RD,53.446936,-2.272391
M21 1RE,53.446581,-2.274285
M21 1RF,53.446905,-2.274393
M21 1RG,53.446956,-2.275507
M21 1RH,53.447237,-2.274515
M21 1RJ,53.446368,-2.273185
M21 1RL,53.447745,-2.272501
M21 1RN,53.448237,-2.273618
M21 1RP,53.448376,-2.275532
M21 1RQ,53.448123,-2.276117
M21 1RR,53.446176,-2.274569
M21 1RS,53.446055,-2.272475
M21 1RT,53.446059,-2.27097
M21 1RU,53.446941,-2.270268
M21 1RW,53.447929,-2.274625
M21 1SA,53.442755,-2.272936
M21 1SB,53.443581,-2.273619
M21 1SD,53.442694,-2.272002
M21 1SE,53.443424,-2.271194
M21 1SF,53.443372,-2.270591
M21 1SG,53.443876,-2.270068
M21 1SH,53.443431,-2.272172
M21 1SJ,53.443772,-2.27237
M21 1SL,53.444113,-2.272659
M21 1SN,53.444943,-2.271309
M21 1SP,53.444779,-2.272497
M21 1SQ,53.445025,-2.270737
M21 1SR,53.443689,-2.269464
M21 1SS,53.443457,-2.26886
M21 1ST,53.443746,-2.268275
M21 1SU,53.443365,-2.269447
M21 1SW,53.444428,-2.27263
M21 1SX,53.443365,-2.269447
M21 1SY,53.443365,-2.269447
M21 1SZ,53.443365,-2.269447
M21 1TA,53.441568,-2.269436
M21 1TB,53.443359,-2.268243
M21 1TD,53.441568,-2.269436
M21 1TE,53.441784,-2.269317
M21 1TF,53.441749,-2.268609
M21 1TG,53.446358,-2.265792
M21 1TH,53.441553,-2.268096
M21 1TJ,53.444592,-2.267738
M21 1TL,53.444153,-2.267118
M21 1TN,53.445985,-2.267853
M21 1TP,53.445675,-2.265788
M21 1TQ,53.446365,-2.266786
M21 1TR,53.446425,-2.264061
M21 1TS,53.446086,-2.262614
M21 1TT,53.445717,-2.262988
M21 1TU,53.446129,-2.259573
M21 1TW,53.44542,-2.267247
M21 1TY,53.446079,-2.261936
M21 1UE,53.44225,-2.273655
M21 1UF,53.442318,-2.271503
M21 1UG,53.444491,-2.264456
M21 1UH,53.442871,-2.269474
M21 1UJ,53.442541,-2.268237
M21 1UL,53.441276,-2.267477
M21 1UN,53.441016,-2.266843
M21 1UP,53.44411,-2.266079
M21 1UQ,53.445063,-2.26595
M21 1UR,53.444744,-2.26387
M21 1US,53.442529,-2.265588
M21 1UT,53.443054,-2.25981
M21 1UU,53.443641,-2.25888
M21 1UW,53.443192,-2.26642
M21 1UX,53.443498,-2.262191
M21 1UY,53.443359,-2.268243
M21 1WA,53.44368,-2.288735
M21 1WB,53.443463,-2.285527
M21 1WD,53.444183,-2.284914
M21 1WG,53.447183,-2.282224
M21 1WJ,53.445135,-2.281503
M21 1WL,53.445061,-2.282511
M21 1WN,53.445701,-2.285692
M21 1WP,53.445547,-2.282394
M21 1WQ,53.446681,-2.281694
M21 1WR,53.447638,-2.283688
M21 1WS,53.447232,-2.284197
M21 1WT,53.448474,-2.283814
M21 1WU,53.448056,-2.281944
M21 1WW,53.445979,-2.285829
M21 1WX,53.448581,-2.28014
M21 1WZ,53.448734,-2.280021
M21 1XA,53.443313,-2.26478
M21 1XB,53.442608,-2.266582
M21 1XD,53.441578,-2.264919
M21 1XG,53.441391,-2.264286
M21 1XH,53.441958,-2.271817
M21 1XJ,53.441065,-2.269101
M21 1XL,53.439885,-2.266143
M21 1XN,53.439624,-2.266382
M21 1XP,53.440579,-2.265485
M21 1XQ,53.441705,-2.264303
M21 1XR,53.442464,-2.262426
M21 1XS,53.442092,-2.264215
M21 1XT,53.442452,-2.263735
M21 1XU,53.442233,-2.261386
M21 1XW,53.440569000000004,-2.266027
M21 1XX,53.441804,-2.260043
M21 1XY,53.441472,-2.260056
M21 1XZ,53.440586,-2.258259
M21 1YA,53.440291,-2.257414
M21 1YB,53.44234,-2.257683
M21 1YD,53.441588,-2.260403
M21 1YG,53.440727,-2.259404
M21 1YH,53.43917,-2.264513
M21 1YJ,53.440491,-2.264732
M21 1YL,53.440422,-2.263452
M21 1YN,53.43931,-2.261879
M21 1YP,53.439172,-2.259395
M21 1YQ,53.439972,-2.25937
M21 1YR,53.44105,-2.259587
M21 1YW,53.438987,-2.261682
M21 1ZA,53.442341,-2.25696
M21 1ZH,53.439529,-2.26453
M21 1ZJ,53.440375,-2.264129
M21 1ZL,53.440342,-2.262819
M21 1ZN,53.440344,-2.262112
M21 1ZP,53.440427,-2.260833
M21 1ZW,53.440354,-2.26154
M21 2AA,53.44159,-2.275638
M21 2AB,53.441472,-2.275923
M21 2AD,53.441741,-2.276196
M21 2AE,53.441677,-2.276798
M21 2AF,53.441065,-2.27699
M21 2AG,53.438454,-2.275136
M21 2AH,53.436946,-2.274208
M21 2AJ,53.441739,-2.276979
M21 2AL,53.441551,-2.276963
M21 2AN,53.440833,-2.2761
M21 2AP,53.440141,-2.276442
M21 2AQ,53.439738,-2.275476
M21 2AR,53.434896,-2.274346
M21 2AS,53.43706,-2.275428
M21 2AT,53.437824,-2.275539
M21 2AU,53.436524,-2.27404
M21 2AW,53.440831,-2.276988
M21 2AX,53.436823,-2.272747
M21 2AY,53.436875,-2.273606
M21 2AZ,53.438106,-2.274065
M21 2BA,53.43706,-2.275428
M21 2BB,53.440307,-2.274636
M21 2BD,53.440882,-2.274655
M21 2BE,53.438854,-2.276945
M21 2BG,53.436723,-2.277293
M21 2BH,53.437056,-2.276933
M21 2BJ,53.435899,-2.279997
M21 2BL,53.437053,-2.278439
M21 2BQ,53.437554,-2.275702
M21 2BR,53.436812,-2.27773
M21 2BS,53.435787,-2.277813
M21 2BT,53.436724,-2.276751
M21 2BU,53.436527,-2.276403
M21 2BX,53.437203,-2.275595
M21 2BY,53.436297,-2.275107
M21 2BZ,53.435911,-2.274849
M21 2DA,53.435288,-2.276094
M21 2DB,53.436538,-2.2755
M21 2DD,53.436573,-2.275892
M21 2DE,53.434982,-2.2799
M21 2DF,53.435235,-2.279526
M21 2DH,53.431932,-2.277442
M21 2DJ,53.431832,-2.277968
M21 2DL,53.431759,-2.278389
M21 2DN,53.430744,-2.277961
M21 2DP,53.430114,-2.278439
M21 2DR,53.432559,-2.278409
M21 2DS,53.436946,-2.274208
M21 2DU,53.436946,-2.274208
M21 2DW,53.429752,-2.28697
M21 2DX,53.43489,-2.27701
M21 2DY,53.433794,-2.276807
M21 2DZ,53.433552,-2.276565
M21 2EA,53.433737,-2.278236
M21 2EB,53.433609,-2.279094
M21 2ED,53.433023,-2.279812
M21 2EE,53.434151,-2.28146
M21 2EF,53.434006,-2.282001
M21 2EH,53.435775,-2.282675
M21 2EJ,53.436946,-2.274223
M21 2EN,53.434309,-2.275395
M21 2ER,53.434691,-2.273561
M21 2ES,53.433762,-2.27494
M21 2ET,53.431918,-2.27544
M21 2EU,53.43234,-2.275654
M21 2EW,53.434427,-2.274975
M21 2EX,53.432973,-2.274047
M21 2EY,53.432528,-2.272404
M21 2EZ,53.43319,-2.273657
M21 2FA,53.434661,-2.278814
M21 2FB,53.43341,-2.279453
M21 2FD,53.434961,-2.281074
M21 2FE,53.435183,-2.282265
M21 2FF,53.436326,-2.281836
M21 2FH,53.436794,-2.281327
M21 2FJ,53.433454,-2.27992
M21 2FR,53.430764,-2.276893
M21 2FS,53.432499,-2.277009
M21 2FT,53.432491,-2.276422
M21 2FU,53.43263,-2.274632
M21 2FX,53.432254,-2.274298
M21 2FY,53.433504,-2.273734
M21 2FZ,53.433203,-2.271821
M21 2GE,53.434102,-2.25542
M21 2GF,53.43383,-2.256668
M21 2GG,53.425117,-2.262289
M21 2GH,53.430337,-2.267273
M21 2GJ,53.427902,-2.262923
M21 2GL,53.427932,-2.261238
M21 2GN,53.426736,-2.261682
M21 2GP,53.423838,-2.259361
M21 2GQ,53.423134,-2.260742
M21 2GR,53.422715,-2.258783
M21 2GW,53.425845,-2.262233
M21 2HA,53.431844,-2.268652
M21 2HH,53.433324,-2.26988
M21 2HR,53.430189,-2.272946
M21 2HS,53.430433,-2.272541
M21 2HT,53.428538,-2.271957
M21 2HU,53.429236,-2.273225
M21 2HX,53.428712,-2.270287
M21 2HY,53.428814,-2.269114
M21 2HZ,53.427864,-2.267799
M21 2JA,53.42628,-2.268737
M21 2JB,53.422731,-2.251259
M21 2JD,53.426021,-2.268103
M21 2JE,53.425955,-2.265289
M21 2JF,53.426225,-2.264974
M21 2JH,53.427244,-2.267479
M21 2JJ,53.425952,-2.266658
M21 2JL,53.427404,-2.264651
M21 2JN,53.427979,-2.264564
M21 2JR,53.425405,-2.261809
M21 2JU,53.423544,-2.261978
M21 2JW,53.427643,-2.266292
M21 2JX,53.427196,-2.26483
M21 2JY,53.431809,-2.272038
M21 2JZ,53.432322,-2.272086
M21 2LA,53.431948,-2.274492
M21 2LB,53.430433,-2.276318
M21 2LD,53.430658,-2.272256
M21 2LE,53.431299,-2.271237
M21 2LF,53.430913,-2.270708
M21 2LH,53.430511,-2.269877
M21 2LJ,53.429745,-2.27052
M21 2LL,53.430603,-2.268704
M21 2LN,53.430192,-2.267844
M21 2LP,53.428879,-2.268031
M21 2LQ,53.428564,-2.264312
M21 2LR,53.429008,-2.266587
M21 2LW,53.429047,-2.269522
M21 2LZ,53.430895,-2.274982
M21 2NA,53.428485,-2.267201
M21 2NB,53.427993,-2.266265
M21 2ND,53.426536,-2.262869
M21 2NE,53.426614,-2.264104
M21 2NF,53.427325,-2.263371
M21 2NH,53.424958,-2.264876
M21 2NJ,53.424346,-2.265294
M21 2NL,53.42444,-2.263248
M21 2NN,53.422769,-2.263012
M21 2NP,53.42041,-2.26083
M21 2NU,53.422978,-2.262155
M21 2NW,53.421851,-2.259695
M21 2NX,53.422706,-2.263297
M21 2PA,53.423916,-2.264779
M21 2PB,53.423296,-2.264369
M21 2PD,53.422852,-2.265992
M21 2PE,53.422955,-2.264397
M21 2PF,53.422633,-2.263613
M21 2PG,53.4211,-2.265695
M21 2PH,53.421968,-2.263503
M21 2PJ,53.421702,-2.261997
M21 2PL,53.420926,-2.263121
M21 2PN,53.420612,-2.263119
M21 2PP,53.421421,-2.262943
M21 2PQ,53.421093,-2.265048
M21 2PR,53.422092,-2.264467
M21 2PS,53.420029,-2.262272
M21 2PT,53.42017,-2.263492
M21 2PU,53.419876,-2.262542
M21 2PW,53.421291,-2.264688
M21 2PX,53.419574,-2.260976
M21 2QA,53.421645,-2.259243
M21 2QG,53.42266,-2.25946
M21 2QH,53.431644,-2.269523
M21 2QJ,53.428948,-2.265157
M21 2QL,53.426847,-2.260388
M21 2QN,53.426018,-2.261316
M21 2QP,53.424986,-2.260347
M21 2QQ,53.423342,-2.260021
M21 2QR,53.424954,-2.262905
M21 2QS,53.426015,-2.258547
M21 2QW,53.425677,-2.260998
M21 2RA,53.438720000000004,-2.256682
M21 2RB,53.439319,-2.253886
M21 2RD,53.437103,-2.25586
M21 2RE,53.432907,-2.259462
M21 2RF,53.439866,-2.24993
M21 2RG,53.435013,-2.258316
M21 2RH,53.435017,-2.256404
M21 2RJ,53.440385,-2.247103
M21 2RL,53.435401,-2.265724
M21 2RN,53.433327,-2.260443
M21 2RP,53.440406,-2.245598
M21 2RQ,53.433349,-2.258667
M21 2RR,53.435286,-2.26488
M21 2RS,53.435286,-2.26488
M21 2RT,53.435286,-2.26488
M21 2RU,53.435286,-2.26488
M21 2RW,53.434021,-2.25971
M21 2RX,53.435529,-2.264776
M21 2SA,53.432743,-2.268522
M21 2SB,53.432377,-2.26724
M21 2SD,53.432117,-2.267013
M21 2SE,53.433057,-2.264896
M21 2SF,53.433379,-2.265516
M21 2SG,53.434779,-2.262589
M21 2SH,53.43381,-2.265684
M21 2SJ,53.435371,-2.266943
M21 2SL,53.436462,-2.26552
M21 2SN,53.433957,-2.264285
M21 2SP,53.435379,-2.263662
M21 2SQ,53.434885,-2.263207
M21 2SR,53.435696,-2.262279
M21 2SS,53.436211,-2.261303
M21 2ST,53.435835,-2.260564
M21 2SU,53.438265,-2.259103
M21 2SW,53.43395,-2.263337
M21 2SX,53.437103,-2.25586
M21 2TA,53.437063,-2.273923
M21 2TG,53.437174,-2.27275
M21 2TH,53.440362,-2.273884
M21 2TJ,53.43986,-2.273489
M21 2TL,53.438798,-2.273859
M21 2TN,53.438296,-2.273284
M21 2TP,53.438028,-2.272635
M21 2TQ,53.437732,-2.272497
M21 2TR,53.437436,-2.272194
M21 2TS,53.437447,-2.2712310000000002
M21 2TT,53.437987,-2.270828
M21 2TU,53.437376,-2.270929
M21 2TW,53.438142,-2.273749
M21 2TX,53.437307,-2.269574
M21 2TY,53.437922,-2.267982
M21 2TZ,53.437714,-2.268553
M21 2UA,53.437281,-2.269288
M21 2UB,53.437113,-2.267782
M21 2UD,53.437015,-2.267435
M21 2UE,53.43717,-2.266578
M21 2UF,53.437976,-2.267908
M21 2UG,53.436946,-2.274223
M21 2UH,53.437077,-2.267902
M21 2UL,53.437914,-2.267395
M21 2UQ,53.438508,-2.267023
M21 2UR,53.4419,-2.273382
M21 2US,53.441553999999996,-2.275457
M21 2UT,53.4417,-2.274404
M21 2UU,53.44122,-2.272203
M21 2UX,53.440772,-2.271448
M21 2UY,53.439654,-2.273021
M21 2UZ,53.439278,-2.272567
M21 2WA,53.42858,-2.265139
M21 2WB,53.427246,-2.262753
M21 2WD,53.427196,-2.26483
M21 2WE,53.4263,-2.263741
M21 2WF,53.425423,-2.266023
M21 2WH,53.424686,-2.265973
M21 2WJ,53.424789,-2.264002
M21 2WL,53.423666,-2.2638
M21 2WN,53.421715,-2.260146
M21 2WP,53.420923,-2.260382
M21 2WT,53.422251,-2.261474
M21 2WW,53.421595,-2.261394
M21 2XA,53.440285,-2.272152
M21 2XB,53.440271,-2.270481
M21 2XD,53.439171,-2.27201
M21 2XE,53.439019,-2.271587
M21 2XF,53.440101,-2.269953
M21 2XH,53.439552,-2.270672
M21 2XJ,53.438787,-2.271059
M21 2XL,53.438671,-2.270561
M21 2XN,53.439583,-2.268791
M21 2XP,53.437972,-2.269413
M21 2XQ,53.438504,-2.268739
M21 2XR,53.438546,-2.270109
M21 2XS,53.437969,-2.270918
M21 2XW,53.438595,-2.268167
M21 2YA,53.435286,-2.26488
M21 2ZA,53.437969,-2.270918
M21 3AA,53.4422,-2.275341
M21 3AB,53.442183,-2.275341
M21 3AF,53.442183,-2.275341
M21 3AG,53.442183,-2.275341
M21 3AJ,53.442174,-2.275341
M21 3AN,53.442174,-2.275341
M21 3AP,53.442174,-2.275341
M21 3AU,53.442183,-2.275341
M21 3AW,53.442183,-2.275341
M21 3AX,53.442183,-2.275341
M21 3AY,53.442183,-2.275341
M21 3BA,53.442174,-2.275341
M21 3BB,53.442174,-2.275341
M21 3BD,53.442174,-2.275341
M21 3BE,53.442183,-2.275341
M21 3BF,53.442174,-2.275341
M21 3BJ,53.442174,-2.275341
M21 3BL,53.442174,-2.275341
M21 3BP,53.442183,-2.275341
M21 3BQ,53.442174,-2.275341
M21 3BR,53.442174,-2.275341
M21 3BS,53.442183,-2.275341
M21 3BT,53.442174,-2.275341
M21 3BU,53.442174,-2.275341
M21 3BW,53.442183,-2.275341
M21 3BX,53.442183,-2.275341
M21 3BY,53.442174,-2.275341
M21 3BZ,53.442174,-2.275341
M21 3DA,53.442174,-2.275341
M21 3DB,53.442174,-2.275341
M21 3DD,53.442183,-2.275341
M21 3DE,53.442191,-2.275341
M21 3DF,53.442174,-2.275341
M21 3DG,53.442174,-2.275341
M21 3DH,53.442174,-2.275341
M21 3DJ,53.442174,-2.275341
M21 3DL,53.442174,-2.275341
M21 3DN,53.442174,-2.275341
M21 3DP,53.442174,-2.275341
M21 3DQ,53.442174,-2.275341
M21 3DR,53.442191,-2.275341
M21 3DS,53.442191,-2.275341
M21 3DT,53.442191,-2.275341
M21 3DU,53.442191,-2.275341
M21 3DW,53.442191,-2.275341
M21 6AA,53.437969,-2.270918
M21 6BB,53.437969,-2.270918
M21 6DN,53.437969,-2.270918
M21 6DR,53.437969,-2.270918
M21 6FJ,53.437969,-2.270918
M21 6NS,53.437969,-2.270918
M21 6NT,53.437969,-2.270918
M21 6WF,53.437969,-2.270918
M21 6WZ,53.442183,-2.275341
M21 7AA,53.435529,-2.264791
M21 7AB,53.428573,-2.264312
M21 7AD,53.428573,-2.264312
M21 7AF,53.428564,-2.264312
M21 7AJ,53.428573,-2.264312
M21 7AL,53.430476,-2.277056
M21 7AN,53.430144,-2.277054
M21 7AQ,53.428573,-2.264312
M21 7AR,53.428573,-2.264312
M21 7AS,53.428573,-2.264312
M21 7AY,53.427249,-2.261158
M21 7AZ,53.435681,-2.265003
M21 7BA,53.442183,-2.275341
M21 7BB,53.435529,-2.264776
M21 7BD,53.437943,-2.262323
M21 7BE,53.422242,-2.261473
M21 7BF,53.435529,-2.264791
M21 7BL,53.430138,-2.27582
M21 7DA,53.433035,-2.262518
M21 7DB,53.432125,-2.263461
M21 7DD,53.435529,-2.264791
M21 7DE,53.432384,-2.264125
M21 7DG,53.432744,-2.264021
M21 7DJ,53.435529,-2.264776
M21 7DN,53.428573,-2.264312
M21 7DP,53.438242,-2.261331
M21 7DW,53.442183,-2.275341
M21 7EE,53.435529,-2.264791
M21 7EP,53.428573,-2.264312
M21 7FF,53.435529,-2.264791
M21 7FS,53.442183,-2.275341
M21 7FZ,53.433158,-2.271745
M21 7GA,53.433975,-2.256217
M21 7GB,53.433932,-2.255269
M21 7GD,53.433598,-2.255839
M21 7GE,53.434102,-2.25542
M21 7GF,53.43383,-2.256668
M21 7GG,53.424456,-2.260283
M21 7GH,53.430238,-2.267136
M21 7GJ,53.427964,-2.263059
M21 7GL,53.427932,-2.261238
M21 7GN,53.426736,-2.261697
M21 7GP,53.423829,-2.259376
M21 7GQ,53.423125,-2.260742
M21 7GR,53.433256,-2.256092
M21 7GW,53.425746,-2.262338
M21 7GX,53.431098,-2.276579
M21 7GY,53.442183,-2.275341
M21 7GZ,53.430906,-2.265997
M21 7HD,53.428085,-2.26935
M21 7HG,53.442183,-2.275341
M21 7HH,53.433269,-2.270316
M21 7HJ,53.432576,-2.270884
M21 7HN,53.435529,-2.264791
M21 7HQ,53.428219,-2.268825
M21 7HR,53.430189,-2.272946
M21 7HS,53.430433,-2.272541
M21 7HT,53.428529,-2.271957
M21 7HU,53.429236,-2.27324
M21 7HW,53.428059,-2.268432
M21 7HX,53.428703,-2.270287
M21 7HY,53.428814,-2.269129
M21 7HZ,53.427784,-2.267557
M21 7JA,53.426271,-2.268752
M21 7JB,53.427327,-2.270534
M21 7JD,53.426012,-2.268103
M21 7JE,53.425955,-2.265304
M21 7JF,53.426216,-2.264989
M21 7JG,53.427993,-2.269786
M21 7JH,53.427244,-2.267479
M21 7JJ,53.425835,-2.266793
M21 7JL,53.427404,-2.264651
M21 7JN,53.427979,-2.264564
M21 7JP,53.426652,-2.267054
M21 7JQ,53.426854,-2.265084
M21 7JR,53.427285,-2.265508
M21 7JS,53.427381,-2.270535
M21 7JT,53.428178,-2.271353
M21 7JU,53.423544,-2.261978
M21 7JW,53.427643,-2.266292
M21 7JX,53.442183,-2.275341
M21 7JY,53.4318,-2.272038
M21 7JZ,53.432322,-2.272101
M21 7LA,53.431947,-2.274507
M21 7LB,53.430424,-2.276318
M21 7LD,53.430631,-2.272226
M21 7LE,53.43147,-2.270877
M21 7LF,53.430904,-2.270708
M21 7LG,53.430875,-2.275719
M21 7LH,53.430502,-2.269892
M21 7LJ,53.429736,-2.27052
M21 7LL,53.430594,-2.268704
M21 7LN,53.430192,-2.267844
M21 7LP,53.428879,-2.268046
M21 7LQ,53.428564,-2.264312
M21 7LR,53.429008,-2.266602
M21 7LS,53.431387,-2.272171
M21 7LT,53.430257,-2.270944
M21 7LU,53.429661,-2.268186
M21 7LW,53.429047,-2.269522
M21 7LX,53.429205,-2.267115
M21 7LY,53.429507,-2.268592
M21 7LZ,53.430886,-2.274997
M21 7NA,53.428485,-2.267201
M21 7NB,53.427939,-2.266219
M21 7ND,53.426536,-2.262884
M21 7NE,53.426605,-2.264104
M21 7NF,53.427325,-2.263386
M21 7NG,53.427062,-2.264784
M21 7NH,53.424643,-2.265356
M21 7NJ,53.424104,-2.265066
M21 7NL,53.42444,-2.263248
M21 7NN,53.42276,-2.263012
M21 7NP,53.420356,-2.260815
M21 7NQ,53.424321,-2.264526
M21 7NR,53.424144,-2.263201
M21 7NS,53.423542,-2.263197
M21 7NT,53.422555,-2.262092
M21 7NU,53.422969,-2.26217
M21 7NW,53.421842,-2.25971
M21 7NX,53.435529,-2.264791
M21 7PA,53.423907,-2.264794
M21 7PB,53.423242,-2.264444
M21 7PD,53.422852,-2.265992
M21 7PE,53.422946,-2.264412
M21 7PF,53.422624,-2.263613
M21 7PG,53.421091,-2.265695
M21 7PH,53.421959,-2.263518
M21 7PJ,53.421693,-2.262012
M21 7PL,53.420926,-2.263136
M21 7PN,53.420603,-2.263134
M21 7PP,53.421412,-2.262958
M21 7PQ,53.421084,-2.265063
M21 7PR,53.422289,-2.264739
M21 7PS,53.420029,-2.262287
M21 7PT,53.42017,-2.263507
M21 7PU,53.419867000000004,-2.262542
M21 7PW,53.421282,-2.264703
M21 7PX,53.419574,-2.260991
M21 7PY,53.420534,-2.261583
M21 7PZ,53.420315,-2.263087
M21 7QA,53.421645,-2.259258
M21 7QB,53.423123,-2.265421
M21 7QD,53.422364,-2.263084
M21 7QE,53.421857,-2.264782
M21 7QF,53.428349,-2.263979
M21 7QG,53.422633,-2.25955
M21 7QH,53.431644,-2.269523
M21 7QJ,53.428939,-2.265157
M21 7QL,53.426847,-2.260403
M21 7QN,53.426009,-2.261331
M21 7QP,53.425202,-2.260077
M21 7QQ,53.423333,-2.260036
M21 7QR,53.424945,-2.262905
M21 7QS,53.425424,-2.25737
M21 7QT,53.425661,-2.260005
M21 7QU,53.425147,-2.260829
M21 7QW,53.425677,-2.260998
M21 7QX,53.420112,-2.26119
M21 7QY,53.424731,-2.257832
M21 7RA,53.438720000000004,-2.256697
M21 7RB,53.43931,-2.253886
M21 7RE,53.432907,-2.259477
M21 7RF,53.439857,-2.250096
M21 7RG,53.435004,-2.258316
M21 7RH,53.435008,-2.256419
M21 7RJ,53.440376,-2.247118
M21 7RL,53.435392,-2.265739
M21 7RN,53.433318,-2.260458
M21 7RP,53.440406,-2.245613
M21 7RQ,53.43334,-2.258667
M21 7RS,53.435529,-2.264791
M21 7RU,53.435286,-2.26488
M21 7RW,53.434012,-2.25977
M21 7RX,53.435529,-2.264791
M21 7RY,53.435545,-2.264791
M21 7SA,53.432725,-2.268612
M21 7SB,53.432377,-2.26724
M21 7SD,53.432117,-2.267013
M21 7SE,53.433048,-2.264896
M21 7SF,53.433334,-2.26544
M21 7SG,53.434779,-2.262604
M21 7SH,53.433801,-2.265684
M21 7SJ,53.435371,-2.266943
M21 7SL,53.4364,-2.265038
M21 7SN,53.434002,-2.26436
M21 7SP,53.435325,-2.263721
M21 7SQ,53.434876,-2.263207
M21 7SR,53.435868,-2.261903
M21 7SS,53.436211,-2.261318
M21 7ST,53.435826,-2.260579
M21 7SU,53.438074,-2.260246
M21 7SW,53.434067,-2.263533
M21 7SX,53.437895,-2.255639
M21 7SY,53.435372,-2.262683
M21 7SZ,53.436428,-2.260462
M21 7TA,53.436411,-2.255841
M21 7TB,53.434389,-2.263836
M21 7TD,53.439825,-2.252022
M21 7TE,53.440435,-2.24897
M21 7TF,53.439936,-2.25109
M21 7TG,53.439951,-2.248094
M21 7TH,53.440228,-2.244543
M21 7TJ,53.435529,-2.264776
M21 7TL,53.43633,-2.25581
M21 7UA,53.435007,-2.256916
M21 7UB,53.435239,-2.257715
M21 7UD,53.437096,-2.26736
M21 7UE,53.434669,-2.255198
M21 7UF,53.434481,-2.254881
M21 7UG,53.43276,-2.260861
M21 7UH,53.432528,-2.259971
M21 7UJ,53.434241,-2.257574
M21 7UL,53.433997,-2.258535
M21 7UN,53.435362,-2.258784
