LSOA11CD,LSOA11NM,WD15CD,WD15NM,LAD15CD,LAD15NM
E01005187,Manchester 021A,E05000702,Gorton North,E08000003,Manchester
E01005188,Manchester 021B,E05000702,Gorton North,E08000003,Manchester
E01005189,Manchester 017D,E05000702,Gorton North,E08000003,Manchester
E01005190,Manchester 017E,E05000702,Gorton North,E08000003,Manchester
E01005191,Manchester 021C,E05000702,Gorton North,E08000003,Manchester
E01005192,Manchester 021D,E05000703,Gorton South,E08000003,Manchester
E01005193,Manchester 021E,E05000703,Gorton South,E08000003,Manchester
E01005194,Manchester 027A,E05000703,Gorton South,E08000003,Manchester
E01005195,Manchester 023A,E05000703,Gorton South,E08000003,Manchester
E01005196,Manchester 023B,E05000703,Gorton South,E08000003,Manchester
E01005197,Manchester 023C,E05000703,Gorton South,E08000003,Manchester
E01005198,Manchester 023D,E05000703,Gorton South,E08000003,Manchester
E01005199,Manchester 027B,E05000703,Gorton South,E08000003,Manchester
E01005200,Manchester 027C,E05000703,Gorton South,E08000003,Manchester
E01005201,Manchester 023E,E05000702,Gorton North,E08000003,Manchester
E01005202,Manchester 009A,E05000704,Harpurhey,E08000003,Manchester
E01005203,Manchester 009B,E05000704,Harpurhey,E08000003,Manchester
E01005205,Manchester 006B,E05000704,Harpurhey,E08000003,Manchester
E01005206,Manchester 006C,E05000704,Harpurhey,E08000003,Manchester
E01005207,Manchester 006D,E05000704,Harpurhey,E08000003,Manchester
E01005208,Manchester 019A,E05000706,Hulme,E08000003,Manchester
E01005209,Manchester 019B,E05000710,Moss Side,E08000003,Manchester
E01005210,Manchester 019C,E05000706,Hulme,E08000003,Manchester
E01005212,Manchester 057A,E05000706,Hulme,E08000003,Manchester
E01005213,Manchester 059A,E05000706,Hulme,E08000003,Manchester
E01005214,Manchester 019D,E05000706,Hulme,E08000003,Manchester
E01005215,Manchester 034C,E05000707,Levenshulme,E08000003,Manchester
E01005216,Manchester 034D,E05000707,Levenshulme,E08000003,Manchester
E01005217,Manchester 034E,E05000707,Levenshulme,E08000003,Manchester
E01005218,Manchester 034F,E05000707,Levenshulme,E08000003,Manchester
E01005219,Manchester 031A,E05000707,Levenshulme,E08000003,Manchester
E01005220,Manchester 031B,E05000703,Gorton South,E08000003,Manchester
E01005221,Manchester 031C,E05000707,Levenshulme,E08000003,Manchester
E01005222,Manchester 031D,E05000707,Levenshulme,E08000003,Manchester
E01005223,Manchester 007A,E05000704,Harpurhey,E08000003,Manchester
E01005224,Manchester 007B,E05000704,Harpurhey,E08000003,Manchester
E01005225,Manchester 007C,E05000711,Moston,E08000003,Manchester
E01005226,Manchester 007D,E05000711,Moston,E08000003,Manchester
E01005227,Manchester 009D,E05000704,Harpurhey,E08000003,Manchester
E01005228,Manchester 009E,E05000711,Moston,E08000003,Manchester
E01005229,Manchester 007E,E05000711,Moston,E08000003,Manchester
E01005230,Manchester 022B,E05000708,Longsight,E08000003,Manchester
E01005231,Manchester 022C,E05000708,Longsight,E08000003,Manchester
E01005232,Manchester 020C,E05000702,Gorton North,E08000003,Manchester
E01005233,Manchester 027D,E05000708,Longsight,E08000003,Manchester
E01005234,Manchester 027E,E05000708,Longsight,E08000003,Manchester
E01005235,Manchester 020D,E05000708,Longsight,E08000003,Manchester
E01005236,Manchester 022D,E05000708,Longsight,E08000003,Manchester
E01005237,Manchester 022E,E05000708,Longsight,E08000003,Manchester
E01005238,Manchester 027F,E05000708,Longsight,E08000003,Manchester
E01005239,Manchester 020E,E05000688,Ardwick,E08000003,Manchester
E01005240,Manchester 024A,E05000710,Moss Side,E08000003,Manchester
E01005241,Manchester 025A,E05000710,Moss Side,E08000003,Manchester
E01005242,Manchester 025B,E05000710,Moss Side,E08000003,Manchester
E01005243,Manchester 024B,E05000710,Moss Side,E08000003,Manchester
E01005244,Manchester 025C,E05000710,Moss Side,E08000003,Manchester
E01005245,Manchester 024C,E05000710,Moss Side,E08000003,Manchester
E01005246,Manchester 024D,E05000710,Moss Side,E08000003,Manchester
E01005247,Manchester 005A,E05000711,Moston,E08000003,Manchester
E01005248,Manchester 005B,E05000711,Moston,E08000003,Manchester
E01005249,Manchester 005C,E05000711,Moston,E08000003,Manchester
E01005250,Manchester 005D,E05000693,Charlestown,E08000003,Manchester
E01005251,Manchester 003D,E05000693,Charlestown,E08000003,Manchester
E01005252,Manchester 003E,E05000693,Charlestown,E08000003,Manchester
E01005253,Manchester 005E,E05000711,Moston,E08000003,Manchester
E01005254,Manchester 005F,E05000711,Moston,E08000003,Manchester
E01005255,Manchester 012D,E05000709,Miles Platting and Newton Heath,E08000003,Manchester
E01005256,Manchester 011A,E05000709,Miles Platting and Newton Heath,E08000003,Manchester
E01005257,Manchester 011B,E05000709,Miles Platting and Newton Heath,E08000003,Manchester
E01005258,Manchester 011C,E05000709,Miles Platting and Newton Heath,E08000003,Manchester
E01005259,Manchester 011D,E05000709,Miles Platting and Newton Heath,E08000003,Manchester
E01005260,Manchester 011E,E05000709,Miles Platting and Newton Heath,E08000003,Manchester
E01005261,Manchester 012E,E05000709,Miles Platting and Newton Heath,E08000003,Manchester
E01005262,Manchester 044B,E05000691,Brooklands,E08000003,Manchester
E01005263,Manchester 046A,E05000712,Northenden,E08000003,Manchester
E01005264,Manchester 044C,E05000712,Northenden,E08000003,Manchester
E01005265,Manchester 044D,E05000712,Northenden,E08000003,Manchester
E01005266,Manchester 044E,E05000691,Brooklands,E08000003,Manchester
E01005267,Manchester 046B,E05000712,Northenden,E08000003,Manchester
E01005268,Manchester 046C,E05000712,Northenden,E08000003,Manchester
E01005269,Manchester 046D,E05000712,Northenden,E08000003,Manchester
E01005270,Manchester 035A,E05000713,Old Moat,E08000003,Manchester
E01005271,Manchester 032C,E05000713,Old Moat,E08000003,Manchester
E01005272,Manchester 035B,E05000713,Old Moat,E08000003,Manchester
E01005273,Manchester 035C,E05000713,Old Moat,E08000003,Manchester
E01005274,Manchester 038A,E05000713,Old Moat,E08000003,Manchester
E01005275,Manchester 038B,E05000713,Old Moat,E08000003,Manchester
E01005276,Manchester 038C,E05000713,Old Moat,E08000003,Manchester
E01005277,Manchester 038D,E05000700,Didsbury West,E08000003,Manchester
E01005278,Manchester 035D,E05000713,Old Moat,E08000003,Manchester
E01005279,Manchester 035E,E05000713,Old Moat,E08000003,Manchester
E01005280,Manchester 026A,E05000714,Rusholme,E08000003,Manchester
E01005281,Manchester 026B,E05000714,Rusholme,E08000003,Manchester
E01005282,Manchester 032D,E05000714,Rusholme,E08000003,Manchester
E01005283,Manchester 032E,E05000707,Levenshulme,E08000003,Manchester
E01005284,Manchester 026C,E05000714,Rusholme,E08000003,Manchester
E01005285,Manchester 025D,E05000714,Rusholme,E08000003,Manchester
E01005286,Manchester 026D,E05000714,Rusholme,E08000003,Manchester
E01005287,Manchester 026E,E05000714,Rusholme,E08000003,Manchester
E01005288,Manchester 025E,E05000714,Rusholme,E08000003,Manchester
E01005289,Manchester 049D,E05000715,Sharston,E08000003,Manchester
E01005290,Manchester 052A,E05000715,Sharston,E08000003,Manchester
E01005291,Manchester 050E,E05000715,Sharston,E08000003,Manchester
E01005292,Manchester 052B,E05000715,Sharston,E08000003,Manchester
E01005293,Manchester 052C,E05000715,Sharston,E08000003,Manchester
E01005294,Manchester 052D,E05000715,Sharston,E08000003,Manchester
E01005295,Manchester 049E,E05000715,Sharston,E08000003,Manchester
E01005296,Manchester 029E,E05000695,Chorlton,E08000003,Manchester
E01005297,Manchester 028A,E05000716,Whalley Range,E08000003,Manchester
E01005298,Manchester 028B,E05000716,Whalley Range,E08000003,Manchester
E01005299,Manchester 029F,E05000716,Whalley Range,E08000003,Manchester
E01005300,Manchester 033D,E05000716,Whalley Range,E08000003,Manchester
E01005301,Manchester 033E,E05000716,Whalley Range,E08000003,Manchester
E01005302,Manchester 028C,E05000716,Whalley Range,E08000003,Manchester
E01005304,Manchester 040B,E05000717,Withington,E08000003,Manchester
E01005305,Manchester 036A,E05000717,Withington,E08000003,Manchester
E01005306,Manchester 040C,E05000699,Didsbury East,E08000003,Manchester
E01005307,Manchester 040D,E05000717,Withington,E08000003,Manchester
E01005308,Manchester 040E,E05000699,Didsbury East,E08000003,Manchester
E01005309,Manchester 036B,E05000717,Withington,E08000003,Manchester
E01005310,Manchester 036C,E05000717,Withington,E08000003,Manchester
E01005311,Manchester 036D,E05000717,Withington,E08000003,Manchester
E01005312,Manchester 036E,E05000717,Withington,E08000003,Manchester
E01005313,Manchester 053A,E05000718,Woodhouse Park,E08000003,Manchester
E01005314,Manchester 053B,E05000718,Woodhouse Park,E08000003,Manchester
E01005315,Manchester 053C,E05000718,Woodhouse Park,E08000003,Manchester
E01005316,Manchester 053D,E05000718,Woodhouse Park,E08000003,Manchester
E01005317,Manchester 052E,E05000718,Woodhouse Park,E08000003,Manchester
E01005318,Manchester 053E,E05000718,Woodhouse Park,E08000003,Manchester
E01005319,Manchester 051E,E05000718,Woodhouse Park,E08000003,Manchester
E01005320,Oldham 024A,E05000719,Alexandra,E08000004,Oldham
E01005321,Oldham 022A,E05000719,Alexandra,E08000004,Oldham
E01005322,Oldham 029A,E05000719,Alexandra,E08000004,Oldham
E01005323,Oldham 029B,E05000728,Medlock Vale,E08000004,Oldham
E01005324,Oldham 029C,E05000728,Medlock Vale,E08000004,Oldham
E01005325,Oldham 029D,E05000728,Medlock Vale,E08000004,Oldham
E01005326,Oldham 022B,E05000735,St Mary's,E08000004,Oldham
E01005327,Oldham 017A,E05000720,Chadderton Central,E08000004,Oldham
E01005328,Oldham 017B,E05000720,Chadderton Central,E08000004,Oldham
E01005329,Oldham 015A,E05000720,Chadderton Central,E08000004,Oldham
E01005330,Oldham 015B,E05000720,Chadderton Central,E08000004,Oldham
E01005331,Oldham 017C,E05000720,Chadderton Central,E08000004,Oldham
E01005332,Oldham 028A,E05000720,Chadderton Central,E08000004,Oldham
E01005333,Oldham 015C,E05000720,Chadderton Central,E08000004,Oldham
E01005334,Oldham 017D,E05000721,Chadderton North,E08000004,Oldham
E01005335,Oldham 010A,E05000721,Chadderton North,E08000004,Oldham
E01005336,Oldham 015D,E05000721,Chadderton North,E08000004,Oldham
E01005337,Oldham 010B,E05000721,Chadderton North,E08000004,Oldham
E01005338,Oldham 017E,E05000721,Chadderton North,E08000004,Oldham
E01005339,Oldham 010C,E05000721,Chadderton North,E08000004,Oldham
E01005340,Oldham 010D,E05000721,Chadderton North,E08000004,Oldham
E01005341,Oldham 028B,E05000722,Chadderton South,E08000004,Oldham
E01005342,Oldham 027A,E05000722,Chadderton South,E08000004,Oldham
E01005343,Oldham 027B,E05000722,Chadderton South,E08000004,Oldham
E01005344,Oldham 027C,E05000722,Chadderton South,E08000004,Oldham
E01005345,Oldham 028C,E05000722,Chadderton South,E08000004,Oldham
E01005346,Oldham 028D,E05000722,Chadderton South,E08000004,Oldham
E01005347,Oldham 028E,E05000722,Chadderton South,E08000004,Oldham
E01005348,Oldham 014A,E05000723,Coldhurst,E08000004,Oldham
E01005349,Oldham 016A,E05000723,Coldhurst,E08000004,Oldham
E01005350,Oldham 014B,E05000723,Coldhurst,E08000004,Oldham
E01005351,Oldham 016B,E05000723,Coldhurst,E08000004,Oldham
E01005352,Oldham 016C,E05000723,Coldhurst,E08000004,Oldham
E01005353,Oldham 016D,E05000723,Coldhurst,E08000004,Oldham
E01005354,Oldham 016E,E05000723,Coldhurst,E08000004,Oldham
E01005355,Oldham 005A,E05000724,Crompton,E08000004,Oldham
E01005356,Oldham 005B,E05000724,Crompton,E08000004,Oldham
E01005357,Oldham 001A,E05000724,Crompton,E08000004,Oldham
E01005358,Oldham 001B,E05000724,Crompton,E08000004,Oldham
E01005359,Oldham 001C,E05000724,Crompton,E08000004,Oldham
E01005360,Oldham 001D,E05000724,Crompton,E08000004,Oldham
E01005361,Oldham 003A,E05000724,Crompton,E08000004,Oldham
E01005362,Oldham 031A,E05000725,Failsworth East,E08000004,Oldham
E01005363,Oldham 032A,E05000725,Failsworth East,E08000004,Oldham
E01005364,Oldham 031B,E05000725,Failsworth East,E08000004,Oldham
E01005365,Oldham 033A,E05000725,Failsworth East,E08000004,Oldham
E01005366,Oldham 033B,E05000725,Failsworth East,E08000004,Oldham
E01005367,Oldham 033C,E05000726,Failsworth West,E08000004,Oldham
E01005368,Oldham 031C,E05000725,Failsworth East,E08000004,Oldham
E01005369,Oldham 032B,E05000726,Failsworth West,E08000004,Oldham
E01005370,Oldham 032C,E05000726,Failsworth West,E08000004,Oldham
E01005371,Oldham 032D,E05000726,Failsworth West,E08000004,Oldham
E01005372,Oldham 034A,E05000726,Failsworth West,E08000004,Oldham
E01005373,Oldham 034B,E05000726,Failsworth West,E08000004,Oldham
E01005374,Oldham 034C,E05000726,Failsworth West,E08000004,Oldham
E01005375,Oldham 034D,E05000726,Failsworth West,E08000004,Oldham
E01005376,Oldham 031D,E05000727,Hollinwood,E08000004,Oldham
E01005377,Oldham 030A,E05000727,Hollinwood,E08000004,Oldham
E01005378,Oldham 031E,E05000727,Hollinwood,E08000004,Oldham
E01005379,Oldham 030B,E05000727,Hollinwood,E08000004,Oldham
E01005380,Oldham 030C,E05000727,Hollinwood,E08000004,Oldham
E01005381,Oldham 027D,E05000727,Hollinwood,E08000004,Oldham
E01005382,Oldham 030D,E05000727,Hollinwood,E08000004,Oldham
E01005383,Oldham 026A,E05000719,Alexandra,E08000004,Oldham
E01005386,Oldham 026D,E05000719,Alexandra,E08000004,Oldham
E01005387,Oldham 018A,E05000733,Saddleworth West and Lees,E08000004,Oldham
E01005388,Oldham 018B,E05000733,Saddleworth West and Lees,E08000004,Oldham
E01005389,Oldham 018C,E05000733,Saddleworth West and Lees,E08000004,Oldham
E01005390,Oldham 004A,E05000729,Royton North,E08000004,Oldham
E01005391,Oldham 008A,E05000729,Royton North,E08000004,Oldham
E01005392,Oldham 008B,E05000729,Royton North,E08000004,Oldham
E01005393,Oldham 008C,E05000729,Royton North,E08000004,Oldham
E01005394,Oldham 004B,E05000729,Royton North,E08000004,Oldham
E01005395,Oldham 004C,E05000729,Royton North,E08000004,Oldham
E01005396,Oldham 004D,E05000729,Royton North,E08000004,Oldham
E01005397,Oldham 009A,E05000730,Royton South,E08000004,Oldham
E01005398,Oldham 009B,E05000730,Royton South,E08000004,Oldham
E01005399,Oldham 005C,E05000730,Royton South,E08000004,Oldham
E01005400,Oldham 009C,E05000730,Royton South,E08000004,Oldham
E01005401,Oldham 008D,E05000730,Royton South,E08000004,Oldham
E01005402,Oldham 009D,E05000730,Royton South,E08000004,Oldham
E01005403,Oldham 005D,E05000730,Royton South,E08000004,Oldham
E01005406,Oldham 021A,E05000732,Saddleworth South,E08000004,Oldham
E01005407,Oldham 013A,E05000732,Saddleworth South,E08000004,Oldham
E01005408,Oldham 020C,E05000732,Saddleworth South,E08000004,Oldham
E01005409,Oldham 020D,E05000732,Saddleworth South,E08000004,Oldham
E01005410,Oldham 006A,E05000731,Saddleworth North,E08000004,Oldham
E01005411,Oldham 006B,E05000731,Saddleworth North,E08000004,Oldham
E01005412,Oldham 013B,E05000731,Saddleworth North,E08000004,Oldham
E01005413,Oldham 021B,E05000733,Saddleworth West and Lees,E08000004,Oldham
E01005414,Oldham 006C,E05000731,Saddleworth North,E08000004,Oldham
E01005415,Oldham 006D,E05000731,Saddleworth North,E08000004,Oldham
E01005416,Oldham 013C,E05000731,Saddleworth North,E08000004,Oldham
E01005417,Oldham 013D,E05000731,Saddleworth North,E08000004,Oldham
E01005418,Oldham 018D,E05000733,Saddleworth West and Lees,E08000004,Oldham
E01005419,Oldham 021C,E05000733,Saddleworth West and Lees,E08000004,Oldham
E01005420,Oldham 021D,E05000733,Saddleworth West and Lees,E08000004,Oldham
E01005421,Oldham 011A,E05000734,St James',E08000004,Oldham
E01005422,Oldham 011B,E05000734,St James',E08000004,Oldham
E01005427,Oldham 022C,E05000735,St Mary's,E08000004,Oldham
E01005428,Oldham 019A,E05000737,Waterhead,E08000004,Oldham
E01005429,Oldham 022D,E05000735,St Mary's,E08000004,Oldham
E01005430,Oldham 022E,E05000735,St Mary's,E08000004,Oldham
E01005431,Oldham 019B,E05000735,St Mary's,E08000004,Oldham
E01005432,Oldham 014C,E05000735,St Mary's,E08000004,Oldham
E01005433,Oldham 014D,E05000735,St Mary's,E08000004,Oldham
E01005434,Oldham 024B,E05000719,Alexandra,E08000004,Oldham
E01005435,Oldham 035A,E05000728,Medlock Vale,E08000004,Oldham
E01005436,Oldham 035B,E05000728,Medlock Vale,E08000004,Oldham
E01005437,Oldham 024C,E05000728,Medlock Vale,E08000004,Oldham
E01005438,Oldham 029E,E05000728,Medlock Vale,E08000004,Oldham
E01005439,Oldham 030E,E05000727,Hollinwood,E08000004,Oldham
E01005440,Oldham 033D,E05000728,Medlock Vale,E08000004,Oldham
E01005441,Oldham 002A,E05000736,Shaw,E08000004,Oldham
E01005442,Oldham 002B,E05000736,Shaw,E08000004,Oldham
E01005443,Oldham 003B,E05000736,Shaw,E08000004,Oldham
E01005444,Oldham 002C,E05000736,Shaw,E08000004,Oldham
E01005445,Oldham 002D,E05000736,Shaw,E08000004,Oldham
E01005446,Oldham 003C,E05000736,Shaw,E08000004,Oldham
E01005447,Oldham 003D,E05000736,Shaw,E08000004,Oldham
E01005448,Oldham 012A,E05000737,Waterhead,E08000004,Oldham
E01005449,Oldham 012B,E05000737,Waterhead,E08000004,Oldham
E01005450,Oldham 019C,E05000737,Waterhead,E08000004,Oldham
E01005451,Oldham 019D,E05000737,Waterhead,E08000004,Oldham
E01005452,Oldham 007C,E05000734,St James',E08000004,Oldham
E01005453,Oldham 007D,E05000734,St James',E08000004,Oldham
E01005454,Oldham 012C,E05000737,Waterhead,E08000004,Oldham
E01005455,Oldham 012D,E05000737,Waterhead,E08000004,Oldham
E01005456,Oldham 012E,E05000737,Waterhead,E08000004,Oldham
E01005459,Oldham 024D,E05000738,Werneth,E08000004,Oldham
E01005460,Oldham 035C,E05000738,Werneth,E08000004,Oldham
E01005461,Oldham 035D,E05000738,Werneth,E08000004,Oldham
E01005462,Oldham 035E,E05000738,Werneth,E08000004,Oldham
E01005463,Oldham 035F,E05000738,Werneth,E08000004,Oldham
E01005464,Rochdale 016A,E05000739,Balderstone and Kirkholt,E08000005,Rochdale
E01005465,Rochdale 016B,E05000739,Balderstone and Kirkholt,E08000005,Rochdale
E01005466,Rochdale 016C,E05000739,Balderstone and Kirkholt,E08000005,Rochdale
E01005467,Rochdale 016D,E05000739,Balderstone and Kirkholt,E08000005,Rochdale
E01005468,Rochdale 016E,E05000739,Balderstone and Kirkholt,E08000005,Rochdale
E01005469,Rochdale 012A,E05000746,Kingsway,E08000005,Rochdale
E01005470,Rochdale 015A,E05000748,Milkstone and Deeplish,E08000005,Rochdale
E01005471,Rochdale 015B,E05000748,Milkstone and Deeplish,E08000005,Rochdale
E01005472,Rochdale 010A,E05000740,Bamford,E08000005,Rochdale
E01005473,Rochdale 010B,E05000748,Milkstone and Deeplish,E08000005,Rochdale
E01005474,Rochdale 011A,E05000740,Bamford,E08000005,Rochdale
E01005475,Rochdale 015C,E05000748,Milkstone and Deeplish,E08000005,Rochdale
E01005476,Rochdale 017A,E05000741,Castleton,E08000005,Rochdale
E01005477,Rochdale 017B,E05000741,Castleton,E08000005,Rochdale
E01005478,Rochdale 017C,E05000741,Castleton,E08000005,Rochdale
E01005479,Rochdale 017D,E05000741,Castleton,E08000005,Rochdale
E01005480,Rochdale 017E,E05000741,Castleton,E08000005,Rochdale
E01005481,Rochdale 017F,E05000741,Castleton,E08000005,Rochdale
E01005482,Rochdale 010C,E05000742,Central Rochdale,E08000005,Rochdale
E01005483,Rochdale 010D,E05000755,Spotland and Falinge,E08000005,Rochdale
E01005484,Rochdale 010E,E05000748,Milkstone and Deeplish,E08000005,Rochdale
E01005485,Rochdale 015D,E05000748,Milkstone and Deeplish,E08000005,Rochdale
E01005486,Rochdale 010F,E05000742,Central Rochdale,E08000005,Rochdale
E01005487,Rochdale 010G,E05000755,Spotland and Falinge,E08000005,Rochdale
E01005488,Rochdale 006A,E05000750,Norden,E08000005,Rochdale
E01005489,Rochdale 005A,E05000744,Healey,E08000005,Rochdale
E01005490,Rochdale 005B,E05000744,Healey,E08000005,Rochdale
E01005491,Rochdale 005C,E05000744,Healey,E08000005,Rochdale
E01005492,Rochdale 006B,E05000744,Healey,E08000005,Rochdale
E01005493,Rochdale 005D,E05000744,Healey,E08000005,Rochdale
E01005494,Rochdale 005E,E05000744,Healey,E08000005,Rochdale
E01005495,Rochdale 005F,E05000744,Healey,E08000005,Rochdale
E01005496,Rochdale 009A,E05000755,Spotland and Falinge,E08000005,Rochdale
E01005497,Rochdale 018A,E05000751,North Heywood,E08000005,Rochdale
E01005498,Rochdale 020A,E05000751,North Heywood,E08000005,Rochdale
E01005499,Rochdale 006C,E05000751,North Heywood,E08000005,Rochdale
E01005500,Rochdale 020B,E05000751,North Heywood,E08000005,Rochdale
E01005501,Rochdale 018B,E05000751,North Heywood,E08000005,Rochdale
E01005502,Rochdale 018C,E05000751,North Heywood,E08000005,Rochdale
E01005503,Rochdale 020C,E05000745,Hopwood Hall,E08000005,Rochdale
E01005504,Rochdale 018D,E05000745,Hopwood Hall,E08000005,Rochdale
E01005505,Rochdale 018E,E05000757,West Heywood,E08000005,Rochdale
E01005506,Rochdale 020D,E05000745,Hopwood Hall,E08000005,Rochdale
E01005507,Rochdale 020E,E05000745,Hopwood Hall,E08000005,Rochdale
E01005508,Rochdale 020F,E05000745,Hopwood Hall,E08000005,Rochdale
E01005509,Rochdale 018F,E05000757,West Heywood,E08000005,Rochdale
E01005510,Rochdale 019A,E05000757,West Heywood,E08000005,Rochdale
E01005511,Rochdale 019B,E05000757,West Heywood,E08000005,Rochdale
E01005512,Rochdale 019C,E05000757,West Heywood,E08000005,Rochdale
E01005513,Rochdale 019D,E05000757,West Heywood,E08000005,Rochdale
E01005514,Rochdale 019E,E05000757,West Heywood,E08000005,Rochdale
E01005515,Rochdale 019F,E05000757,West Heywood,E08000005,Rochdale
E01005516,Rochdale 003A,E05000747,Littleborough Lakeside,E08000005,Rochdale
E01005517,Rochdale 003B,E05000747,Littleborough Lakeside,E08000005,Rochdale
E01005518,Rochdale 001A,E05000747,Littleborough Lakeside,E08000005,Rochdale
E01005519,Rochdale 002A,E05000756,Wardle and West Littleborough,E08000005,Rochdale
E01005520,Rochdale 001B,E05000747,Littleborough Lakeside,E08000005,Rochdale
E01005521,Rochdale 003C,E05000747,Littleborough Lakeside,E08000005,Rochdale
E01005522,Rochdale 001C,E05000747,Littleborough Lakeside,E08000005,Rochdale
E01005523,Rochdale 001D,E05000756,Wardle and West Littleborough,E08000005,Rochdale
E01005524,Rochdale 021A,E05000752,North Middleton,E08000005,Rochdale
E01005525,Rochdale 021B,E05000745,Hopwood Hall,E08000005,Rochdale
E01005526,Rochdale 021C,E05000745,Hopwood Hall,E08000005,Rochdale
E01005527,Rochdale 022A,E05000758,West Middleton,E08000005,Rochdale
E01005528,Rochdale 021D,E05000745,Hopwood Hall,E08000005,Rochdale
E01005529,Rochdale 022B,E05000758,West Middleton,E08000005,Rochdale
E01005530,Rochdale 025A,E05000743,East Middleton,E08000005,Rochdale
E01005531,Rochdale 025B,E05000743,East Middleton,E08000005,Rochdale
E01005532,Rochdale 025C,E05000743,East Middleton,E08000005,Rochdale
E01005533,Rochdale 024A,E05000743,East Middleton,E08000005,Rochdale
E01005534,Rochdale 023A,E05000743,East Middleton,E08000005,Rochdale
E01005535,Rochdale 023B,E05000743,East Middleton,E08000005,Rochdale
E01005536,Rochdale 021E,E05000752,North Middleton,E08000005,Rochdale
E01005537,Rochdale 023C,E05000752,North Middleton,E08000005,Rochdale
E01005538,Rochdale 023D,E05000752,North Middleton,E08000005,Rochdale
E01005539,Rochdale 024B,E05000752,North Middleton,E08000005,Rochdale
E01005540,Rochdale 023E,E05000743,East Middleton,E08000005,Rochdale
E01005541,Rochdale 023F,E05000752,North Middleton,E08000005,Rochdale
E01005542,Rochdale 023G,E05000743,East Middleton,E08000005,Rochdale
E01005543,Rochdale 021F,E05000752,North Middleton,E08000005,Rochdale
E01005544,Rochdale 025D,E05000754,South Middleton,E08000005,Rochdale
E01005545,Rochdale 025E,E05000754,South Middleton,E08000005,Rochdale
E01005546,Rochdale 024C,E05000754,South Middleton,E08000005,Rochdale
E01005547,Rochdale 024D,E05000754,South Middleton,E08000005,Rochdale
E01005548,Rochdale 024E,E05000754,South Middleton,E08000005,Rochdale
E01005549,Rochdale 025F,E05000754,South Middleton,E08000005,Rochdale
E01005550,Rochdale 025G,E05000754,South Middleton,E08000005,Rochdale
E01005551,Rochdale 022C,E05000758,West Middleton,E08000005,Rochdale
E01005552,Rochdale 022D,E05000758,West Middleton,E08000005,Rochdale
E01005553,Rochdale 022E,E05000758,West Middleton,E08000005,Rochdale
E01005554,Rochdale 022F,E05000758,West Middleton,E08000005,Rochdale
E01005555,Rochdale 014A,E05000749,Milnrow and Newhey,E08000005,Rochdale
E01005556,Rochdale 013A,E05000749,Milnrow and Newhey,E08000005,Rochdale
E01005557,Rochdale 014B,E05000749,Milnrow and Newhey,E08000005,Rochdale
E01005558,Rochdale 014C,E05000749,Milnrow and Newhey,E08000005,Rochdale
E01005559,Rochdale 013B,E05000753,Smallbridge and Firgrove,E08000005,Rochdale
E01005560,Rochdale 013C,E05000749,Milnrow and Newhey,E08000005,Rochdale
E01005561,Rochdale 014D,E05000749,Milnrow and Newhey,E08000005,Rochdale
E01005562,Rochdale 014E,E05000749,Milnrow and Newhey,E08000005,Rochdale
E01005563,Rochdale 012B,E05000746,Kingsway,E08000005,Rochdale
E01005564,Rochdale 015E,E05000748,Milkstone and Deeplish,E08000005,Rochdale
E01005565,Rochdale 012C,E05000746,Kingsway,E08000005,Rochdale
E01005566,Rochdale 012D,E05000746,Kingsway,E08000005,Rochdale
E01005567,Rochdale 013D,E05000753,Smallbridge and Firgrove,E08000005,Rochdale
E01005568,Rochdale 012E,E05000746,Kingsway,E08000005,Rochdale
E01005569,Rochdale 012F,E05000746,Kingsway,E08000005,Rochdale
E01005570,Rochdale 007A,E05000750,Norden,E08000005,Rochdale
E01005571,Rochdale 006D,E05000750,Norden,E08000005,Rochdale
E01005572,Rochdale 007B,E05000750,Norden,E08000005,Rochdale
E01005573,Rochdale 007C,E05000750,Norden,E08000005,Rochdale
E01005574,Rochdale 007D,E05000740,Bamford,E08000005,Rochdale
E01005575,Rochdale 011B,E05000740,Bamford,E08000005,Rochdale
E01005576,Rochdale 011C,E05000740,Bamford,E08000005,Rochdale
E01005577,Rochdale 011D,E05000740,Bamford,E08000005,Rochdale
E01005578,Rochdale 004A,E05000753,Smallbridge and Firgrove,E08000005,Rochdale
E01005579,Rochdale 004B,E05000753,Smallbridge and Firgrove,E08000005,Rochdale
E01005580,Rochdale 008A,E05000742,Central Rochdale,E08000005,Rochdale
E01005581,Rochdale 008B,E05000753,Smallbridge and Firgrove,E08000005,Rochdale
E01005583,Rochdale 008D,E05000742,Central Rochdale,E08000005,Rochdale
E01005585,Rochdale 008F,E05000746,Kingsway,E08000005,Rochdale
E01005586,Rochdale 004C,E05000753,Smallbridge and Firgrove,E08000005,Rochdale
E01005587,Rochdale 007E,E05000750,Norden,E08000005,Rochdale
E01005588,Rochdale 007F,E05000755,Spotland and Falinge,E08000005,Rochdale
E01005589,Rochdale 009B,E05000755,Spotland and Falinge,E08000005,Rochdale
E01005590,Rochdale 009C,E05000755,Spotland and Falinge,E08000005,Rochdale
E01005591,Rochdale 009D,E05000755,Spotland and Falinge,E08000005,Rochdale
E01005592,Rochdale 009E,E05000755,Spotland and Falinge,E08000005,Rochdale
E01005593,Rochdale 004D,E05000753,Smallbridge and Firgrove,E08000005,Rochdale
